caption,ownerFullName,ownerUsername,url,commentsCount,likesCount,timestamp,source,bag_query,month
"Bottega Veneta BV1305S

İnce metal çerçeve.
Keskin pilot formu.
Net bir stil.

Dört farklı renk seçeneğiyle
her biri aynı karakteri taşıyor.

#BornovaOptik#BottegaVeneta",,bornova.optik,https://www.instagram.com/p/DVdbBTVDNCg/,0,0.0,2026-03-04 10:48:05+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"today's なんちゃら。

COMOLI

カシミヤ和紙 コモリニット
カシミヤ和紙 ニットパンツ

#COMOLI #whitemountaineering 
#hermes #rolex #bottegaveneta",𝐘𝐎𝐔𝐇𝐄𝐈 𝐒𝐔𝐙𝐔𝐊𝐈,szkgod,https://www.instagram.com/p/DVdXRTMkwhI/,0,-1.0,2026-03-04 10:15:17+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"BOTTEGA VENETA Style: The Art of Texture 🕯️

Естетика, що не потребує гучних логотипів. Цей шкіряний бомбер — втілення «тихої розкоші» та легендарного плетіння Intrecciato, яке стало символом бездоганного смаку. 

Виконаний у глибоких аристократичних відтінках, він ідеально доповнить як розслаблений образ із денімом, так і витончену комбінацію зі спідницею максі. 🕊️

• Матеріал: Преміальна шкіра та замша з фірмовим тисненням.
• Палітра: Chocolate, Olive, Classic Black.
• Розміри: S – XL (можливе замовлення спеціальних розмірів під ваші параметри) 
• Вартість: 27 900 UAH

📜 Я дбаю про виключність кожного вибору, тому виріб замовляється індивідуально для кожної клієнтки.
⌛️ Термін доставки: 11-14 робочих днів.
Ваш ідеальний силует чекає на запит у Direct. 🖋️☕️",,brendi_buyer1,https://www.instagram.com/p/DVdWK6AjVfG/,1,1.0,2026-03-04 10:05:40+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"Koleksi Fall 2026 dari @newbottega beberapa hari lalu, di bawah arahan @louise_trotter_ merangkai narasi tentang kekuatan yang bertemu dengan kelembutan. Tailoring yang presisi tampil dengan garis bahu yang lebih lunak, sementara eksplorasi tekstur, mulai dari intrecciato khas rumah mode ini hingga material berkesan faux fur yang eksperimental, menjadi sorotan utama. Palet gelap yang dominan memberi kesan tegas namun tetap refined, menghasilkan koleksi yang terasa dewasa, understated, dan berakar pada craftsmanship dengan sentuhan modern yang subtil. Discover what our fashion editor has to say about the collection.

(Foto: Courtesy of Launchmetrics)

#BazaarLovesFashion
#BottegaVenetaFall2026
#BottegaVeneta",Harper's BAZAAR Indonesia,bazaarindonesia,https://www.instagram.com/p/DVdV27Kj_ZM/,0,11.0,2026-03-04 10:02:57+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"Bottega Veneta | Fall Winter 2026:2027 | Milan Fashion Week.

#reinsonrobertson #bottegaveneta #fallwintercollection #fallwinter #pfw26",Reinson Robertson,reinson_robertson,https://www.instagram.com/p/DVdVaRhiFK_/,0,-1.0,2026-03-04 10:00:32+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"The Milan Fashion Week - Woman's Fall/Winter 2026/2027
#dolcegabbana
#bottegaveneta
#보테가베네타
#jeonginstraykids
#ZhangKangL
YounYuhJung
@dolcegabbana
@bottegavenetaworld
@newbottega
@i.2.n.8
@choi3an
@dew_jsu
@z_kkkl
@realstraykids
@ateez_official_
@yuh_jung_youn
@riemiyazawa0406_official
@omarayuso
@ro_sa_ndr",Roberta Rosina,bybertarosina,https://www.instagram.com/p/DVdVAuNjT10/,7,22.0,2026-03-04 09:55:33+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
The Sexy Week: Milano Moda Haftasının en iyileri… #milan #milanfashionweek #gucci #bottegaveneta #fendi  @milanfashionweek @gucci @fendi @newbottega @prada @tomford @thesidebarstate,The Sidebar,thesidebarstate,https://www.instagram.com/p/DVdRwSniB30/,0,2.0,2026-03-04 09:27:05+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"Follow us @olivia_rose_style for more Amazon deals and must-haves!

#Popular #Chic #Style #Outfit #Design #Trend #Fashion #BottegaVeneta #YSL #Givenchy #Valentino #Balenciaga #Ferrari #Versace #OutfitIdea #OOTD #Outfit #StyleInspo #SmallBusiness #OutfitInspo #ShopSmall #WomenSupportingWomen #DisneyGram #Disney #SAHM #MicroBusiness",Olivia Rose Style,oliviarosestyle,https://www.instagram.com/p/DVdRHJnkxTG/,0,0.0,2026-03-04 09:21:28+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"Read my review of the #bottegaveneta show for free over on The Impression - www.theimpression.com
#bottegaveneta #louisetrotter",Angela Baidoo,trendmaison,https://www.instagram.com/p/DVdQ7QMiAUz/,0,-1.0,2026-03-04 09:19:51+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"Follow us @olivia_rose_style for more Amazon deals and must-haves!

#Popular #Chic #Style #Outfit #Design #Trend #Fashion #BottegaVeneta #YSL #Givenchy #Valentino #Balenciaga #Ferrari #Versace #OutfitIdea #OOTD #Outfit #StyleInspo #SmallBusiness #OutfitInspo #ShopSmall #WomenSupportingWomen #DisneyGram #Disney #SAHM #MicroBusiness",Olivia Rose Style,oliviarosestyle,https://www.instagram.com/p/DVdQz07k3uq/,1,1.0,2026-03-04 09:18:50+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"夏ぶりのお店やけど、前回もここ来る時ボーダーやったなー服

ボーダーを着る度に、ローラのボーダーは逃げやから着ないって言葉頭よぎる笑
なかなか好きな組み合わせにできた🫶🏻

コート
@willfully_official 

リブハイネックヒートニット PO
adjuster color stitch suspenders PT/moca
@cft__official 

キャップ
@gu_for_all_ 

スニーカー
@converse_jp 

#bottegaveneta",けい,_kei.s_outing,https://www.instagram.com/p/DVdQlisETGM/,0,-1.0,2026-03-04 09:16:53+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
"米兰，粗粝与感性的对话在此展开。Bottega Veneta 2026冬季系列，是一个被柔化的结构主义季节，亦是一场关于亲密感与保护欲的深度研习。
冷峻外表下，隐藏着内在之美。经典日装被赋予深思熟虑的曲线，成为独属于穿着者的风格语言。精准的线条让位于张扬的姿态——这是一场跨越性别与代际的对话，也是一抹怀旧的花香：祖母的晚宴手包，父亲的旧鞋。
匠艺肌理层层铺展：丝绸、剪花织物、针织面料与科技纤维摹刻出皮毛质感，在服装、珠宝与鞋履间灵动漾开。随着简约向歌剧风格的演变，玛丽亚·卡拉斯与帕索里尼的身影隐约浮现——他们的大胆先锋与不羁爱情，成为本季的精神注脚。
在歌剧院、剧院、公共广场，米兰人盛装打扮——为自己，也为所属群体。用心，且信心十足。
这即是集体精神的表达：心灵、思想与双手的奇妙协作。
#bottegaveneta",《精品购物指南》 LIFE STYLE CHINA,lifestylemagazinechina,https://www.instagram.com/p/DVdLaK_DeQQ/,0,0.0,2026-03-04 08:31:38+00:00,hashtag_2,Bottega Veneta Pouch,2026-03-01
A modern icon that’s easy on the eyes and even easier to fall in love with… do you agree? #BottegaVeneta #BottegaVenetaAndiamo,Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DVLmhOiksUI/,32,490.0,2026-02-25 12:42:12+00:00,profile,Bottega Veneta Pouch,2026-02-01
POV me and my sister after I win the lotto @snejyo #chanel #bagsinthewild 🎥: @claireguillon,PurseBlog,purseblog,https://www.instagram.com/p/DUL7aP9kQXG/,37,-1.0,2026-01-31 19:14:08+00:00,profile,Chanel Classic Flap,2026-01-01
"Grounded in heritage. Infused with @NicolasGhesquiere’s signature aesthetic, the architectural silhouettes of the Spring-Summer 2026 Collection — including new editions of the Capucines Souple bag — showcase the House’s exceptional leatherworking savoir-faire, as revealed on House Ambassador Jennifer Connelly. Discover the creations via the link in bio.

#JenniferConnelly #LVSS26 #NicolasGhesquiere #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DVQktqsDbXe/,154,17544.0,2026-02-27 11:02:38+00:00,profile,Louis Vuitton Capucines,2026-02-01
Kendall wearing Look 71 from Bottega Veneta S/S 2026 by @louise_trotter_ .,Bottega Veneta,newbottega,https://www.instagram.com/p/DR2azCOjCbD/,83,8300.0,2025-12-04 17:41:33+00:00,profile,Bottega Veneta Pouch,2025-12-01
"The Capucines Souple bag. Spotlighting a Louis Vuitton classic, new color editions emerge for @NicolasGhesquiere’s Spring–Summer 2026 Collection. With a softened structure in sumptuous leather, sensorial texture defines the silhouette, showcased by House Ambassador Jennifer Connelly — radiating effortless elegance.

#JenniferConnelly #LVSS26 #NicolasGhesquiere #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DVQ5P-PDU6M/,101,14666.0,2026-02-27 14:02:04+00:00,profile,Louis Vuitton Capucines,2026-02-01
The medium Andiamo in black Intrecciato leather with silver hardware.,Bottega Veneta,newbottega,https://www.instagram.com/p/DTsbJu4jGMt/,100,10055.0,2026-01-19 13:35:01+00:00,profile,Bottega Veneta Pouch,2026-01-01
"Bottega Veneta 
Summer 2026 by @louise_trotter_ 

Styled by @suzannekoller 
Hair by @guidopalau 
Make-up by @patmcgrathreal 
Casting by @bitton 
Set @6am_glass 
🤍",Bottega Veneta,newbottega,https://www.instagram.com/p/DPHgxtijBn5/,457,26140.0,2025-09-27 19:26:42+00:00,profile,Bottega Veneta Pouch,2025-09-01
"Guo Jingjing

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DOQmrR3DC2R/,28,3176.0,2025-09-06 11:44:24+00:00,profile,Bottega Veneta Pouch,2025-09-01
"BOTTEGA VENETA Summer 2026 by Louise Trotter (Part 3/5) 🦋

@louise_trotter_ 
@suzannekoller 
@patmcgrathreal 
@guidopalau 
@bitton 
Peter Miles Studio
@6am_glass 
@bureaubetak

Starring @awarodhiang @mariacarlaboscono @rebeccalongendyke @ajussamuel @saiyanbaby @kaspercoolens @sihanashalaj @darthnoor",Bottega Veneta,newbottega,https://www.instagram.com/p/DPOyYeWDEK0/,315,13672.0,2025-09-30 15:24:52+00:00,profile,Bottega Veneta Pouch,2025-09-01
"BOTTEGA VENETA Summer 2026 by Louise Trotter (Part 2/5) 🦢

@louise_trotter_ 
@suzannekoller 
@patmcgrathreal 
@guidopalau 
@bitton 
Peter Miles Studio
@6am_glass 
@bureaubetak

Starring @charlie._.jones._.c @xumeen @anick_chan @stella.hanan @taylorgraced @officialbadhiel @anasofianegrutsa @jiajiahui_zhang @luu.ngma @nikitastsjolokov @wa1i__ @libbyybennett @coumba_mballoo @yangyangchen02",Bottega Veneta,newbottega,https://www.instagram.com/p/DPONbYwDCTF/,157,4916.0,2025-09-30 09:59:54+00:00,profile,Bottega Veneta Pouch,2025-09-01
"BOTTEGA VENETA Summer 2026 by Louise Trotter (Part 1/5) 🌱

@louise_trotter_ 
@suzannekoller 
@patmcgrathreal 
@guidopalau 
@bitton 
Peter Miles Studio
@6am_glass 
@bureaubetak

Starring @mariine_sr @canlanwangg @selenaforrest @chuwong223 @annakeyyyy @aninevanvelzen @caitlinsoetendal @lebo_malope2 Danilo Markovic @haoranxux @bebe.parnell Malgosia Bela @yilan_hua @ruyu_chen8010 @bodinevangalen",Bottega Veneta,newbottega,https://www.instagram.com/p/DPMdguTjGde/,499,14493.0,2025-09-29 17:39:06+00:00,profile,Bottega Veneta Pouch,2025-09-01
"Vittoria Ceretti (@vittoria)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DOGl5p1DBLg/,64,4661.0,2025-09-02 14:21:54+00:00,profile,Bottega Veneta Pouch,2025-09-01
"Thanaerng (@thanaerngnin)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DMpfcEMqwjD/,44,2610.0,2025-07-28 10:40:58+00:00,profile,Bottega Veneta Pouch,2025-07-01
"Ritsue Mishima

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DOODnLmjMJO/,14,1887.0,2025-09-05 11:59:09+00:00,profile,Bottega Veneta Pouch,2025-09-01
"Lorenzo Viotti (@lorenzoviotti)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DNd2MzhOLq6/,39,2904.0,2025-08-17 18:37:05+00:00,profile,Bottega Veneta Pouch,2025-08-01
"Marcantonio Brandolini d’Adda (@marcantoniobrandolinistudio)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DOGyfwpjMKm/,20,1807.0,2025-09-02 16:16:29+00:00,profile,Bottega Veneta Pouch,2025-09-01
"Yo Yang (@yoyang)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DOJODQMDEmK/,17,2067.0,2025-09-03 14:51:20+00:00,profile,Bottega Veneta Pouch,2025-09-01
"Terrance Lau (@lauchunhim.terrance)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DNIWKjQqISj/,18,2554.0,2025-08-09 10:12:22+00:00,profile,Bottega Veneta Pouch,2025-08-01
"Dave Free

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DNTSzltqzzj/,38,2950.0,2025-08-13 16:17:53+00:00,profile,Bottega Veneta Pouch,2025-08-01
"Jack Antonoff (@jackantonoff)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DM-kKuPquGw/,21,2218.0,2025-08-05 15:03:47+00:00,profile,Bottega Veneta Pouch,2025-08-01
"Edward Buchanan (@edward_l_buchanan)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DMc-IJOqr4N/,42,2920.0,2025-07-23 13:56:11+00:00,profile,Bottega Veneta Pouch,2025-07-01
"J12. Designed to transcend horizons.
  
Discover on chanel.com – Link in bio 

#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVWCPK7DHtN/,54,5048.0,2026-03-01 13:57:30+00:00,profile,Chanel Classic Flap,2026-03-01
"J12. Sensory icon.
 
Discover on chanel.com – Link in bio
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVY2i8KDE4L/,33,3109.0,2026-03-02 16:13:22+00:00,profile,Chanel Classic Flap,2026-03-01
"Shu Qi (@sqwhat)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DLpxEeQKSrI/,61,3846.0,2025-07-03 16:40:01+00:00,profile,Bottega Veneta Pouch,2025-07-01
"J12. Sensory icon.
 
Discover on chanel.com – Link in bio
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVYEXi3jCcC/,25,3368.0,2026-03-02 08:54:26+00:00,profile,Chanel Classic Flap,2026-03-01
"J12. New horizons.
 
Discover on chanel.com – Link in bio
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVYSWuoDCgF/,15,3438.0,2026-03-02 10:56:19+00:00,profile,Chanel Classic Flap,2026-03-01
"A day at La Pausa, Gabrielle Chanel’s South of France villa. 

Spring Summer 2026 Collection
Matthieu Blazy for CHANEL

The collection will soon be available in boutiques. 

See more at chanel.com

#CHANELSpringSummer",CHANEL,chanelofficial,https://www.instagram.com/p/DVdOqmNDFMu/,73,9858.0,2026-03-04 09:00:06+00:00,profile,Chanel Classic Flap,2026-03-01
"J12. An invincible softness that becomes one with whomever wears it.
 
Discover on chanel.com – Link in bio
 
@gisele

#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVZJYItDqM6/,27,2952.0,2026-03-02 18:57:45+00:00,profile,Chanel Classic Flap,2026-03-01
"Water, a J12 world.
 
Designed to transcend horizons, J12 is the first unisex sports watch by CHANEL. A creation made for adventure that embodies the House’s watchmaking excellence and singular elegance.
 
Discover on chanel.com – Link in bio
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVWRHVmjOBB/,98,6631.0,2026-03-01 16:08:14+00:00,profile,Chanel Classic Flap,2026-03-01
"Water, a J12 world.
 
Designed to transcend horizons, J12 is the first unisex sports watch by CHANEL. A creation made for adventure that embodies the House’s watchmaking excellence and singular elegance.
 
Discover on chanel.com – Link in bio
 
@gisele 

#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVVmr8DDLCN/,299,9956.0,2026-03-01 10:00:15+00:00,profile,Chanel Classic Flap,2026-03-01
"Zadie Smith

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DK4hA0hKtQ_/,107,8400.0,2025-06-14 13:37:47+00:00,profile,Bottega Veneta Pouch,2025-06-01
"Dario Argento (@darioargento_official)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DLCru9JqqBl/,31,1472.0,2025-06-18 12:22:40+00:00,profile,Bottega Veneta Pouch,2025-06-01
"Jacob Elordi carrying the Andiamo backpack, Andiamo Voyager and Duffle Intrecciato bag.",Bottega Veneta,newbottega,https://www.instagram.com/p/DIO5SAwKqxk/,253,45691.0,2025-04-09 16:35:45+00:00,profile,Bottega Veneta Pouch,2025-04-01
"A day at La Pausa, Gabrielle Chanel’s South of France villa. 

Spring Summer 2026 Collection
Matthieu Blazy for CHANEL

The collection will soon be available in boutiques. 

See more at chanel.com

#CHANELSpringSummer",CHANEL,chanelofficial,https://www.instagram.com/p/DVapV2ljPQm/,423,25397.0,2026-03-03 09:00:01+00:00,profile,Chanel Classic Flap,2026-03-01
"Water, a J12 world.
 
Discover on chanel.com – Link in bio
 
@gisele 

#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVYgHHmjJ9d/,41,4276.0,2026-03-02 12:56:50+00:00,profile,Chanel Classic Flap,2026-03-01
"Rie Miyazawa (@riemiyazawa0406_official)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DMSnRhIqt3s/,20,1561.0,2025-07-19 13:24:59+00:00,profile,Bottega Veneta Pouch,2025-07-01
"I.N (@i.2.n.8)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DKPfiPFqM7I/,4206,62256.0,2025-05-29 15:14:49+00:00,profile,Bottega Veneta Pouch,2025-05-01
"J12. Sensory icon.
 
Discover on chanel.com – Link in bio
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVVfklejN3Y/,34,4235.0,2026-03-01 08:54:52+00:00,profile,Chanel Classic Flap,2026-03-01
"The CC LEAGUE BY CHANEL BEAUTY.
As a visionary, Gabrielle Chanel has sought body freedom because this means freedom of the spirit. Freedom that is won through movement. Today, CHANEL draws a tailor-made program to work alongside seven athletes as they explore and assert their uniqueness. The CC LEAGUE BY CHANEL BEAUTY is rooted in a deep conviction: beauty is a collective adventure and a force for transformation.
 
@reneemontgomery @gabyagundez @mj.bonnin @89c1ndy @heidigaugain @gilli_kim @allezjain @janelleleungg 
 
Directed by @charlottemwales

#CCLEAGUEBYCHANELBEAUTY",CHANEL,chanelofficial,https://www.instagram.com/p/DVTVk1PDKMH/,95,6365.0,2026-02-28 13:00:07+00:00,profile,Chanel Classic Flap,2026-02-01
"Meet the CC LEAGUE BY CHANEL BEAUTY.
They are seven, a number symbolising achievement and harmony. Each embodies a unique vision of beauty, where power and grace are recognised and expressed differently. Seven exceptional athletes and a unique collective united by the promise of a triumphant future and the ambition to become role models for their generation. Like the program’s mentor: two-time basketball champion Renee Montgomery.
 
@reneemontgomery @gabyagundez @mj.bonnin @89c1ndy @heidigaugain @gilli_kim @allezjain @janelleleungg
 
Captured by @charlottemwales 

#CCLEAGUEBYCHANELBEAUTY",CHANEL,chanelofficial,https://www.instagram.com/p/DVTxIXODJiZ/,64,9517.0,2026-02-28 17:00:07+00:00,profile,Chanel Classic Flap,2026-02-01
"Never too much denim.
Guided by COMÈTES COLLECTIVE member Valentina Li’s unique vision, the new, limited-edition DENIM MAKEUP COLLECTION reimagines denim through looks ranging from understated to bold. It is unequivocally the alpha and omega of any look, catering to every desire.

Collection and makeup by @valentina1121li, member of the #cometescollective, in collaboration with the CHANEL Makeup Creation Studio.
 
@lilyrose_depp
#DenimMakeupCollection #CHANELMakeup #CometesCollective #LimitedEdition",CHANEL,chanelofficial,https://www.instagram.com/p/DU8rcVajFSz/,323,39324.0,2026-02-19 17:36:37+00:00,profile,Chanel Classic Flap,2026-02-01
"Tilda Swinton at the 79th edition of the British Academy of Film and Television Arts Awards.
 #CHANELandCinema #CHANELJewelry",CHANEL,chanelofficial,https://www.instagram.com/p/DVGmDqyDB4N/,241,20923.0,2026-02-23 14:01:58+00:00,profile,Chanel Classic Flap,2026-02-01
"J12. New horizons.
 
Discover on chanel.com – Link in bio
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVVYdY8jNqO/,30,3994.0,2026-03-01 07:52:03+00:00,profile,Chanel Classic Flap,2026-03-01
"Lorenzo Musetti (@lore_musetti)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DLM_TRLK3_s/,62,5711.0,2025-06-22 12:29:15+00:00,profile,Bottega Veneta Pouch,2025-06-01
"Denim catches everyone’s eye.
Discover LES 4 OMBRES DENIM DREAM, an exclusive creation from the limited-edition DENIM MAKEUP COLLECTION. A shimmery platinum highlighter, a satiny baby blue, a matte dusty pink, and a shimmery anthracite blue: four eyeshadows, each embossed with a design resembling a topstitched House logo, that outfit the eyes in denim.

Collection and makeup by @valentina1121li, member of the #cometescollective, in collaboration with the CHANEL Makeup Creation Studio.
 
@lilyrose_depp
#DenimMakeupCollection #CHANELMakeup #CometesCollective #LimitedEdition",CHANEL,chanelofficial,https://www.instagram.com/p/DU8eGV1jGoW/,124,41914.0,2026-02-19 15:40:01+00:00,profile,Chanel Classic Flap,2026-02-01
"J12. An invincible softness that becomes one with whomever wears it.
 
Discover on chanel.com – Link in bio

@gisele 
 
#J12 #CHANELWatches",CHANEL,chanelofficial,https://www.instagram.com/p/DVVLBjqjEpk/,108,6246.0,2026-03-01 06:00:22+00:00,profile,Chanel Classic Flap,2026-03-01
"Vicky Krieps (@vickykrieps)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DLXyn7bqYfU/,111,10968.0,2025-06-26 17:06:54+00:00,profile,Bottega Veneta Pouch,2025-06-01
"Jessie Buckley at the 79th edition of the British Academy of Film and Television Arts Awards, where she received the Leading Actress award for her role in “Hamnet” directed by Chloé Zhao.
 #CHANELandCinema #CHANELJewelry #CHANELMakeup",CHANEL,chanelofficial,https://www.instagram.com/p/DVGcU_Sjm01/,146,16766.0,2026-02-23 12:36:57+00:00,profile,Chanel Classic Flap,2026-02-01
"LOUISE TROTTER APPOINTED CREATIVE DIRECTOR OF BOTTEGA VENETA

Bottega Veneta and Kering are delighted to announce the appointment of Louise Trotter as the new Creative Director for the House, marking the opening of an exciting new chapter in the brand’s creative journey.

Louise Trotter, Creative Director of Carven, is celebrated for her ability to draw inspiration from real life and meticulous approach to craftsmanship. She will join Bottega Veneta at the end of January 2025.",Bottega Veneta,newbottega,https://www.instagram.com/p/DDfGKWYu9WV/,643,26119.0,2024-12-12 16:59:11+00:00,profile,Bottega Veneta Pouch,2024-12-01
"Singular plural - The CC LEAGUE BY CHANEL BEAUTY.
CHANEL makes beauty a movement, through which you explore your richness and stand firmly at the helm of yourself. From this movement comes a driving force, a power of transformation, a pleasure of self-creation. Uniqueness that radiates within and around you.
“To be irreplaceable, you must be different.” Gabrielle Chanel

The CC LEAGUE BY CHANEL BEAUTY invites seven athletes to explore the freedom to be themselves and express it to the world. Each embodies a unique vision of beauty, where power and grace are recognised and expressed differently.
 
@reneemontgomery @gabyagundez @mj.bonnin @89c1ndy @heidigaugain @gilli_kim @allezjain @janelleleungg
 
Directed by @charlottemwales

#CCLEAGUEBYCHANELBEAUTY",CHANEL,chanelofficial,https://www.instagram.com/p/DVS66YsjGKi/,128,8853.0,2026-02-28 09:00:29+00:00,profile,Chanel Classic Flap,2026-02-01
"Denim on everyone’s lips.
ROUGE COCO FLASH, available in a new, limited-edition Baby Blue shade as part of the DENIM MAKEUP COLLECTION, is the epitome of boldness. The hydrating lipstick with a vibrant, high-shine finish leaves a pearlescent veil of light with a blue shimmer on the lips. More than a style—an attitude.

Collection and makeup by @valentina1121li, member of the #cometescollective, in collaboration with the CHANEL Makeup Creation Studio.
 
@lilyrose_depp
#DenimMakeupCollection #CHANELMakeup #CometesCollective #LimitedEdition",CHANEL,chanelofficial,https://www.instagram.com/p/DU8OM6IjGth/,172,39756.0,2026-02-19 13:21:06+00:00,profile,Chanel Classic Flap,2026-02-01
"COCO CRUSH. CHANEL FINE JEWELRY.

@lulutenney wears COCO CRUSH rings, bracelets and earrings in yellow gold or white gold, with or without diamonds.

Discover on chanel.com – Link in bio

#CocoCrush #CHANELFineJewelry #SomeEncountersYouWearForever",CHANEL,chanelofficial,https://www.instagram.com/p/DUlYt7cDL4p/,89,9504.0,2026-02-10 16:30:40+00:00,profile,Chanel Classic Flap,2026-02-01
"Follow the movement.

@jennierubyjane wears the new supple short necklace in BEIGE GOLD from the COCO CRUSH collection. A creation full of curves designed to follow the gestures of the woman who wears it.

Discover on chanel.com – Link in bio

#CocoCrush #CHANELFineJewelry #SomeEncountersYouWearForever",CHANEL,chanelofficial,https://www.instagram.com/p/DUkjzHnjIVM/,781,161688.0,2026-02-10 08:48:03+00:00,profile,Chanel Classic Flap,2026-02-01
"The COCO ring.

A resolutely graphic interpretation of CHANEL’s signature C, accentuated by a diamond. To be worn alone or combined with other rings from the COCO CRUSH collection in BEIGE GOLD, yellow gold or white gold.

Discover on chanel.com – Link in bio

#CocoCrush #CHANELFineJewelry #SomeEncountersYouWearForever",CHANEL,chanelofficial,https://www.instagram.com/p/DUlFhSEjILN/,623,77891.0,2026-02-10 13:42:51+00:00,profile,Chanel Classic Flap,2026-02-01
"Gracie Abrams and Maya Rudolph at the 79th edition of the British Academy of Film and Television Arts Awards.
 #CHANELandCinema #CHANELJewelry @GracieAbrams @Princesstagram",CHANEL,chanelofficial,https://www.instagram.com/p/DVG67K8DCHl/,263,37323.0,2026-02-23 17:04:18+00:00,profile,Chanel Classic Flap,2026-02-01
"Neneh Cherry (@nenehcherryofficial)

#BottegaVeneta",Bottega Veneta,newbottega,https://www.instagram.com/p/DM0CUakq5Kl/,65,2654.0,2025-08-01 12:57:50+00:00,profile,Bottega Veneta Pouch,2025-08-01
"Oscars weekend with @hunterschafer 

Styled by @dara._ in head to toe Bottega. 🗝️",Bottega Veneta,newbottega,https://www.instagram.com/p/C4bVzKtqj-y/,48,8000.0,2024-03-12 20:13:31+00:00,profile,Bottega Veneta Pouch,2024-03-01
"Celebrate love intensely. 
This Valentine’s Day, discover a selection of captivating fragrances. For him, the new BLEU DE CHANEL L’EXCLUSIF fragrance: a complex, intense, and woody ambery-aromatic scent with a spellbinding trail. For her, CHANCE EAU SPLENDIDE Eau de Parfum: a radiant, magnetic scent with an elegant fruity-floral trail. 
 
#CHANELFragrance #CHANELValentinesDay",CHANEL,chanelofficial,https://www.instagram.com/p/DUbKg5-jFJ8/,114,14415.0,2026-02-06 17:13:57+00:00,profile,Chanel Classic Flap,2026-02-01
"Happy Valentine’s Day from CHANEL.
All-consuming love, your first love, a fleeting romance: Celebrate love in all its forms with a selection of intense fragrances, mesmerizing makeup creations, and irresistible skincare products. 
 
#CHANELFragrance #CHANELSkincare #CHANELMakeup  #CHANELValentinesDay",CHANEL,chanelofficial,https://www.instagram.com/p/DUda0XXjPe_/,86,9836.0,2026-02-07 14:14:55+00:00,profile,Chanel Classic Flap,2026-02-01
"Follow the movement.

@yye_riqun wears the new supple choker in BEIGE GOLD from the COCO CRUSH collection. A creation full of curves designed to follow the gestures of the woman who wears it, paired with COCO CRUSH earrings in BEIGE GOLD.

Discover on chanel.com – Link in bio

#CocoCrush #CHANELFineJewelry #SomeEncountersYouWearForever",CHANEL,chanelofficial,https://www.instagram.com/p/DUicjduDDcj/,85,10693.0,2026-02-09 13:06:24+00:00,profile,Chanel Classic Flap,2026-02-01
