week,bag_query,avg_resale_price,median_resale_price,sales_volume,search_index,yt_total_views,yt_total_likes,yt_video_count,tt_total_plays,tt_total_likes,tt_video_count,ig_total_likes,ig_total_comments,ig_post_count,ig_avg_likes,retail_price,resale_premium,search_index_lag1,tt_total_plays_lag1,yt_total_views_lag1,ig_total_likes_lag1
2023-06-26,Chanel Classic Flap,,,,0.2941176470588235,9515176.0,,,1216200.0,,,1317.0,53.0,1.0,1317.0,10800,,0.2941176470588235,1216200.0,9515176.0,4005.0
2023-07-03,Chanel Classic Flap,,,,0.2941176470588235,30356.0,384.0,2.0,50200.0,1456.0,2.0,1317.0,,,,10800,,0.2941176470588235,1216200.0,9515176.0,1317.0
2023-07-10,Chanel Classic Flap,,,,0.2941176470588235,375549.0,6684.0,2.0,50200.0,,,1317.0,,,,10800,,0.2941176470588235,50200.0,30356.0,1317.0
2023-07-31,Chanel Classic Flap,,,,0.3235294117647059,375549.0,,,50200.0,,,1317.0,,,,10800,,0.2941176470588235,50200.0,375549.0,1317.0
2023-08-07,Chanel Classic Flap,,,,0.3235294117647059,375549.0,,,128800.0,3957.0,1.0,1317.0,,,,10800,,0.3235294117647059,50200.0,375549.0,1317.0
2023-08-14,Chanel Classic Flap,,,,0.3235294117647059,12171.0,142.0,2.0,260500.0,4433.0,1.0,1317.0,,,,10800,,0.3235294117647059,128800.0,375549.0,1317.0
2023-08-21,Chanel Classic Flap,,,,0.3235294117647059,137265.0,3599.0,1.0,260500.0,,,1317.0,,,,10800,,0.3235294117647059,260500.0,12171.0,1317.0
2023-08-28,Chanel Classic Flap,,,,0.2941176470588235,485690.0,12012.0,2.0,215300.0,4037.0,2.0,1317.0,,,,10800,,0.3235294117647059,260500.0,137265.0,1317.0
2023-09-04,Chanel Classic Flap,,,,0.2941176470588235,485690.0,,,215300.0,,,556.0,2.0,1.0,556.0,10800,,0.2941176470588235,215300.0,485690.0,1317.0
2023-09-11,Chanel Classic Flap,,,,0.2941176470588235,485690.0,,,1100000.0,28700.0,1.0,146.0,0.0,1.0,146.0,10800,,0.2941176470588235,215300.0,485690.0,556.0
2023-09-18,Chanel Classic Flap,,,,0.2941176470588235,641.0,9.0,1.0,9300000.0,803700.0,3.0,146.0,,,,10800,,0.2941176470588235,1100000.0,485690.0,146.0
2023-09-25,Chanel Classic Flap,,,,0.2941176470588235,641.0,,,9300000.0,,,146.0,,,,10800,,0.2941176470588235,9300000.0,641.0,146.0
2023-10-02,Chanel Classic Flap,,,,0.2941176470588235,641.0,,,9300000.0,,,-1.0,7.0,1.0,-1.0,10800,,0.2941176470588235,9300000.0,641.0,146.0
2023-10-09,Chanel Classic Flap,,,,0.2941176470588235,641.0,,,4950200.0,485196.0,3.0,-1.0,,,,10800,,0.2941176470588235,9300000.0,641.0,-1.0
2023-10-16,Chanel Classic Flap,,,,0.2941176470588235,133512.0,1524.0,2.0,1281200.0,12332.0,2.0,-1.0,,,,10800,,0.2941176470588235,4950200.0,641.0,-1.0
2023-10-23,Chanel Classic Flap,,,,0.2941176470588235,467216.0,12871.0,1.0,371500.0,4749.0,1.0,-1.0,,,,10800,,0.2941176470588235,1281200.0,133512.0,-1.0
2023-10-30,Chanel Classic Flap,,,,0.2941176470588235,467216.0,,,25300.0,908.0,1.0,-1.0,,,,10800,,0.2941176470588235,371500.0,467216.0,-1.0
2023-11-06,Chanel Classic Flap,,,,0.2941176470588235,3003804.0,49147.0,5.0,5997500.0,126138.0,7.0,-1.0,,,,10800,,0.2941176470588235,25300.0,467216.0,-1.0
2023-11-13,Chanel Classic Flap,,,,0.2941176470588235,3003804.0,,,54600.0,4750.0,1.0,-1.0,,,,10800,,0.2941176470588235,5997500.0,3003804.0,-1.0
2023-11-20,Chanel Classic Flap,,,,0.2941176470588235,7503.0,285.0,1.0,54600.0,,,-1.0,,,,10800,,0.2941176470588235,54600.0,3003804.0,-1.0
2023-11-27,Chanel Classic Flap,,,,0.3235294117647059,7503.0,,,54600.0,,,-1.0,,,,10800,,0.2941176470588235,54600.0,7503.0,-1.0
2023-12-04,Chanel Classic Flap,,,,0.3235294117647059,360433.0,10452.0,1.0,54600.0,,,-1.0,,,,10800,,0.3235294117647059,54600.0,7503.0,-1.0
2023-12-11,Chanel Classic Flap,,,,0.3235294117647059,41520.0,1029.0,1.0,54600.0,,,1758.0,117.0,1.0,1758.0,10800,,0.3235294117647059,54600.0,360433.0,-1.0
2024-01-01,Chanel Classic Flap,,,,0.3529411764705882,8005.0,68.0,1.0,54600.0,,,1758.0,,,,10800,,0.3235294117647059,54600.0,41520.0,1758.0
2024-01-08,Chanel Classic Flap,,,,0.3529411764705882,69.0,1.0,1.0,20800.0,76.0,2.0,1758.0,,,,10800,,0.3529411764705882,54600.0,8005.0,1758.0
2024-01-15,Chanel Classic Flap,,,,0.3529411764705882,9082.0,345.0,3.0,20800.0,,,1758.0,,,,10800,,0.3529411764705882,20800.0,69.0,1758.0
2024-01-22,Chanel Classic Flap,,,,0.3529411764705882,10478.0,81.0,2.0,20800.0,,,1758.0,,,,10800,,0.3529411764705882,20800.0,9082.0,1758.0
2024-01-29,Chanel Classic Flap,,,,0.3235294117647059,10478.0,,,879000.0,56800.0,1.0,1758.0,,,,10800,,0.3529411764705882,20800.0,10478.0,1758.0
2024-02-12,Chanel Classic Flap,,,,0.3235294117647059,831.0,9.0,1.0,879000.0,,,1758.0,,,,10800,,0.3235294117647059,879000.0,10478.0,1758.0
2024-02-19,Chanel Classic Flap,,,,0.3235294117647059,831.0,,,6866.0,155.0,1.0,1758.0,,,,10800,,0.3235294117647059,879000.0,831.0,1758.0
2024-02-26,Chanel Classic Flap,,,,0.3529411764705882,1518383.0,67183.0,3.0,560300.0,26709.0,3.0,1758.0,,,,10800,,0.3235294117647059,6866.0,831.0,1758.0
2024-03-11,Chanel Classic Flap,,,,0.3529411764705882,36936.0,766.0,2.0,743700.0,13400.0,1.0,1758.0,,,,10800,,0.3529411764705882,560300.0,1518383.0,1758.0
2024-03-18,Chanel Classic Flap,,,,0.3529411764705882,27508.0,706.0,1.0,743700.0,,,1758.0,,,,10800,,0.3529411764705882,743700.0,36936.0,1758.0
2024-03-25,Chanel Classic Flap,,,,0.3529411764705882,4425.0,62.0,1.0,498800.0,33946.0,2.0,1758.0,,,,10800,,0.3529411764705882,743700.0,27508.0,1758.0
2024-04-01,Chanel Classic Flap,,,,0.3235294117647059,3670.0,105.0,1.0,3262200.0,277259.0,3.0,119.0,70.0,2.0,59.5,10800,,0.3529411764705882,498800.0,4425.0,1758.0
2024-04-08,Chanel Classic Flap,,,,0.3235294117647059,3670.0,,,660400.0,2363.0,1.0,119.0,,,,10800,,0.3235294117647059,3262200.0,3670.0,119.0
2024-04-15,Chanel Classic Flap,,,,0.3235294117647059,11583.0,134.0,2.0,660400.0,,,24.0,0.0,1.0,24.0,10800,,0.3235294117647059,660400.0,3670.0,119.0
2024-04-29,Chanel Classic Flap,,,,0.2941176470588235,11583.0,,,759100.0,8342.0,2.0,24.0,,,,10800,,0.3235294117647059,660400.0,11583.0,24.0
2024-05-06,Chanel Classic Flap,,,,0.2941176470588235,11583.0,,,759100.0,,,989.0,0.0,1.0,989.0,10800,,0.2941176470588235,759100.0,11583.0,24.0
2024-05-13,Chanel Classic Flap,,,,0.2941176470588235,17288.0,490.0,2.0,708300.0,14100.0,1.0,989.0,,,,10800,,0.2941176470588235,759100.0,11583.0,989.0
2024-05-20,Chanel Classic Flap,,,,0.2941176470588235,220434.0,5280.0,5.0,708300.0,,,-1.0,7.0,1.0,-1.0,10800,,0.2941176470588235,708300.0,17288.0,989.0
2024-05-27,Chanel Classic Flap,,,,0.3235294117647059,144.0,1.0,1.0,708300.0,,,22676.0,338.0,1.0,22676.0,10800,,0.2941176470588235,708300.0,220434.0,-1.0
2024-06-03,Chanel Classic Flap,,,,0.3235294117647059,144.0,,,2501800.0,176509.0,3.0,1902.0,0.0,2.0,951.0,10800,,0.3235294117647059,708300.0,144.0,22676.0
2024-06-10,Chanel Classic Flap,,,,0.3235294117647059,144.0,,,271100.0,15400.0,1.0,2166.0,48.0,1.0,2166.0,10800,,0.3235294117647059,2501800.0,144.0,1902.0
2024-06-17,Chanel Classic Flap,,,,0.3235294117647059,144.0,,,42200.0,182.0,1.0,2166.0,,,,10800,,0.3235294117647059,271100.0,144.0,2166.0
2024-06-24,Chanel Classic Flap,,,,0.3235294117647059,7959.0,105.0,2.0,647900.0,29400.0,1.0,2166.0,,,,10800,,0.3235294117647059,42200.0,144.0,2166.0
2024-07-01,Chanel Classic Flap,,,,0.2941176470588235,7713.0,122.0,1.0,441300.0,52415.0,3.0,1789.0,49.0,1.0,1789.0,10800,,0.3235294117647059,647900.0,7959.0,2166.0
2024-07-08,Chanel Classic Flap,,,,0.2941176470588235,11315.0,146.0,2.0,68500.0,1171.0,1.0,3192.0,72.0,1.0,3192.0,10800,,0.2941176470588235,441300.0,7713.0,1789.0
2024-07-15,Chanel Classic Flap,,,,0.2941176470588235,28468.0,354.0,1.0,22900.0,102.0,1.0,3192.0,,,,10800,,0.2941176470588235,68500.0,11315.0,3192.0
2024-07-22,Chanel Classic Flap,,,,0.2941176470588235,87098.0,1030.0,1.0,484200.0,9116.0,2.0,3192.0,,,,10800,,0.2941176470588235,22900.0,28468.0,3192.0
2024-07-29,Chanel Classic Flap,,,,0.2941176470588235,1937.0,13.0,1.0,70400.0,460.0,1.0,595.0,135.0,2.0,297.5,10800,,0.2941176470588235,484200.0,87098.0,3192.0
2024-08-05,Chanel Classic Flap,,,,0.2941176470588235,2766.0,26.0,3.0,70400.0,,,-1.0,12.0,1.0,-1.0,10800,,0.2941176470588235,70400.0,1937.0,595.0
2024-08-12,Chanel Classic Flap,,,,0.2941176470588235,2766.0,,,12200.0,295.0,1.0,517.0,37.0,1.0,517.0,10800,,0.2941176470588235,70400.0,2766.0,-1.0
2024-08-19,Chanel Classic Flap,,,,0.2941176470588235,45205.0,487.0,1.0,12200.0,,,517.0,,,,10800,,0.2941176470588235,12200.0,2766.0,517.0
2024-08-26,Chanel Classic Flap,,,,0.2941176470588235,5783.0,31.0,2.0,12200.0,,,757.0,124.0,1.0,757.0,10800,,0.2941176470588235,12200.0,45205.0,517.0
2024-09-02,Chanel Classic Flap,,,,0.2941176470588235,212210.0,4171.0,2.0,12200.0,138.0,1.0,1108.0,154.0,2.0,554.0,10800,,0.2941176470588235,12200.0,5783.0,757.0
2024-09-09,Chanel Classic Flap,,,,0.2941176470588235,1420.0,25.0,1.0,12200.0,,,1108.0,,,,10800,,0.2941176470588235,12200.0,212210.0,1108.0
2024-09-16,Chanel Classic Flap,,,,0.2941176470588235,1420.0,,,12200.0,,,888.0,70.0,1.0,888.0,10800,,0.2941176470588235,12200.0,1420.0,1108.0
2024-09-23,Chanel Classic Flap,,,,0.2941176470588235,12061.0,177.0,1.0,12200.0,,,1363.0,92.0,2.0,681.5,10800,,0.2941176470588235,12200.0,1420.0,888.0
2024-09-30,Chanel Classic Flap,,,,0.3235294117647059,12061.0,,,105600.0,2052.0,2.0,15626.0,824.0,5.0,3125.2,10800,,0.2941176470588235,12200.0,12061.0,1363.0
2024-10-07,Chanel Classic Flap,,,,0.3235294117647059,42916.0,623.0,2.0,974000.0,132157.0,2.0,28541.0,16125.0,4.0,7135.25,10800,,0.3235294117647059,105600.0,12061.0,15626.0
2024-10-14,Chanel Classic Flap,,,,0.3235294117647059,1925194.0,59975.0,3.0,1513300.0,26019.0,2.0,28541.0,,,,10800,,0.3235294117647059,974000.0,42916.0,28541.0
2024-10-21,Chanel Classic Flap,,,,0.3235294117647059,201.0,3.0,1.0,59200.0,2373.0,2.0,28541.0,,,,10800,,0.3235294117647059,1513300.0,1925194.0,28541.0
2024-10-28,Chanel Classic Flap,,,,0.4411764705882353,3611.0,54.0,1.0,59200.0,,,12909.0,42.0,1.0,12909.0,10800,,0.3235294117647059,59200.0,201.0,28541.0
2024-11-04,Chanel Classic Flap,,,,0.4411764705882353,3611.0,,,59200.0,,,19662.0,1940.0,1.0,19662.0,10800,,0.4411764705882353,59200.0,3611.0,12909.0
2024-11-11,Chanel Classic Flap,,,,0.4411764705882353,3611.0,,,108341.0,3274.0,3.0,4252.0,132.0,2.0,2126.0,10800,,0.4411764705882353,59200.0,3611.0,19662.0
2024-11-18,Chanel Classic Flap,,,,0.4411764705882353,3611.0,,,108341.0,,,1803.0,117.0,2.0,901.5,10800,,0.4411764705882353,108341.0,3611.0,4252.0
2024-11-25,Chanel Classic Flap,,,,0.4705882352941176,6618.0,41.0,1.0,1300000.0,64600.0,1.0,3985.0,135.0,3.0,1328.3333333333333,10800,,0.4411764705882353,108341.0,3611.0,1803.0
2024-12-02,Chanel Classic Flap,,,,0.4705882352941176,6618.0,,,64800.0,696.0,2.0,4407.0,680.0,3.0,1469.0,10800,,0.4705882352941176,1300000.0,6618.0,3985.0
2024-12-09,Chanel Classic Flap,,,,0.4705882352941176,3409.0,43.0,1.0,64800.0,,,512.0,84.0,3.0,170.66666666666666,10800,,0.4705882352941176,64800.0,6618.0,4407.0
2024-12-16,Chanel Classic Flap,,,,0.4705882352941176,2438.0,39.0,2.0,98200.0,1506.0,2.0,8516.0,95.0,2.0,4258.0,10800,,0.4705882352941176,64800.0,3409.0,512.0
2024-12-23,Chanel Classic Flap,,,,0.4705882352941176,2359.0,40.0,1.0,98200.0,,,8516.0,,,,10800,,0.4705882352941176,98200.0,2438.0,8516.0
2024-12-30,Chanel Classic Flap,,,,0.3823529411764705,92.0,1.0,1.0,46100.0,1123.0,1.0,-1.0,103.0,1.0,-1.0,10800,,0.4705882352941176,98200.0,2359.0,8516.0
2025-01-06,Chanel Classic Flap,,,,0.3823529411764705,92.0,,,9900000.0,375200.0,5.0,-1.0,,,,10800,,0.3823529411764705,46100.0,92.0,-1.0
2025-01-13,Chanel Classic Flap,,,,0.3823529411764705,92.0,,,365800.0,19624.0,2.0,803.0,52.0,1.0,803.0,10800,,0.3823529411764705,9900000.0,92.0,-1.0
2025-01-20,Chanel Classic Flap,,,,0.3823529411764705,1240896.0,65169.0,3.0,201700.0,10808.0,2.0,803.0,,,,10800,,0.3823529411764705,365800.0,92.0,803.0
2025-01-27,Chanel Classic Flap,,,,0.3529411764705882,87118.0,1197.0,2.0,201700.0,,,803.0,,,,10800,,0.3823529411764705,201700.0,1240896.0,803.0
2025-02-03,Chanel Classic Flap,,,,0.3529411764705882,25322.0,318.0,2.0,1794774.0,62219.0,4.0,660.0,59.0,5.0,132.0,10800,,0.3529411764705882,201700.0,87118.0,803.0
2025-02-10,Chanel Classic Flap,,,,0.3529411764705882,25322.0,,,1794774.0,,,1020.0,179.0,4.0,255.0,10800,,0.3529411764705882,1794774.0,25322.0,660.0
2025-02-17,Chanel Classic Flap,,,,0.3529411764705882,25322.0,,,534400.0,12924.0,2.0,2191.0,33.0,1.0,2191.0,10800,,0.3529411764705882,1794774.0,25322.0,1020.0
2025-02-24,Chanel Classic Flap,,,,0.3529411764705882,567602.0,9488.0,2.0,32300.0,331.0,1.0,819.0,37.0,2.0,409.5,10800,,0.3529411764705882,534400.0,25322.0,2191.0
2025-03-03,Chanel Classic Flap,,,,0.3529411764705882,567602.0,,,724000.0,73153.0,2.0,-2.0,3.0,2.0,-1.0,10800,,0.3529411764705882,32300.0,567602.0,819.0
2025-03-10,Chanel Classic Flap,,,,0.3529411764705882,33185.0,395.0,3.0,267300.0,14360.0,2.0,14000.0,1110.0,3.0,4666.666666666667,10800,,0.3529411764705882,724000.0,567602.0,-2.0
2025-03-17,Chanel Classic Flap,,,,0.3529411764705882,1612.0,19.0,2.0,1076932.0,26975.0,5.0,9103.0,311.0,5.0,1820.6,10800,,0.3529411764705882,267300.0,33185.0,14000.0
2025-03-24,Chanel Classic Flap,,,,0.3529411764705882,33253.0,611.0,1.0,684700.0,11848.0,3.0,4730.0,43.0,3.0,1576.6666666666667,10800,,0.3529411764705882,1076932.0,1612.0,9103.0
2025-03-31,Chanel Classic Flap,,,,0.3529411764705882,33253.0,,,164800.0,4599.0,2.0,2776.0,267.0,4.0,694.0,10800,,0.3529411764705882,684700.0,33253.0,4730.0
2025-04-07,Chanel Classic Flap,,,,0.3529411764705882,116870.0,122.0,4.0,685500.0,49512.0,2.0,2776.0,,,,10800,,0.3529411764705882,164800.0,33253.0,2776.0
2025-04-14,Chanel Classic Flap,,,,0.3529411764705882,285973.0,5700.0,3.0,93100.0,2482.0,2.0,2776.0,,,,10800,,0.3529411764705882,685500.0,116870.0,2776.0
2025-04-21,Chanel Classic Flap,,,,0.3529411764705882,55744.0,317.0,7.0,1461400.0,50803.0,4.0,3097.0,148.0,3.0,1032.3333333333333,10800,,0.3529411764705882,93100.0,285973.0,2776.0
2025-04-28,Chanel Classic Flap,,,,0.3529411764705882,55744.0,,,1461400.0,,,758.0,99.0,4.0,189.5,10800,,0.3529411764705882,1461400.0,55744.0,3097.0
2025-05-05,Chanel Classic Flap,,,,0.3529411764705882,164.0,3.0,1.0,740400.0,6806.0,3.0,1682.0,64.0,2.0,841.0,10800,,0.3529411764705882,1461400.0,55744.0,758.0
2025-05-12,Chanel Classic Flap,,,,0.3529411764705882,51464.0,492.0,3.0,18600.0,637.0,1.0,1912.0,143.0,3.0,637.3333333333334,10800,,0.3529411764705882,740400.0,164.0,1682.0
2025-05-19,Chanel Classic Flap,,,,0.3529411764705882,187.0,16.0,1.0,420200.0,18200.0,1.0,-1.0,2.0,1.0,-1.0,10800,,0.3529411764705882,18600.0,51464.0,1912.0
2025-05-26,Chanel Classic Flap,,,,0.3529411764705882,3569.0,27.0,2.0,420200.0,,,-1.0,,,,10800,,0.3529411764705882,420200.0,187.0,-1.0
2025-06-02,Chanel Classic Flap,,,,0.3529411764705882,1011155.0,32007.0,4.0,774700.0,8710.0,3.0,-1.0,13.0,1.0,-1.0,10800,,0.3529411764705882,420200.0,3569.0,-1.0
2025-06-09,Chanel Classic Flap,,,,0.3529411764705882,7784.0,86.0,1.0,1398100.0,93047.0,4.0,3852.0,174.0,2.0,1926.0,10800,,0.3529411764705882,774700.0,1011155.0,-1.0
2025-06-16,Chanel Classic Flap,,,,0.3529411764705882,7784.0,,,646600.0,44965.0,5.0,2751.0,129.0,3.0,917.0,10800,,0.3529411764705882,1398100.0,7784.0,3852.0
2025-06-23,Chanel Classic Flap,,,,0.3529411764705882,4718.0,153.0,1.0,1155300.0,36400.0,2.0,1624.0,145.0,2.0,812.0,10800,,0.3529411764705882,646600.0,7784.0,2751.0
2025-06-30,Chanel Classic Flap,3418.0,3418.0,1.0,0.4117647058823529,999.0,10.0,1.0,608200.0,6030.0,2.0,1397.0,23.0,1.0,1397.0,10800,-0.6835185185185185,0.3529411764705882,1155300.0,4718.0,1624.0
2025-07-07,Chanel Classic Flap,,,,0.4117647058823529,184313.0,3339.0,6.0,1818987.0,179360.0,4.0,2572.0,51.0,2.0,1286.0,10800,,0.4117647058823529,608200.0,999.0,1397.0
2025-07-14,Chanel Classic Flap,3673.325,3673.325,2.0,0.4117647058823529,184313.0,,,1800000.0,139000.0,1.0,5138.0,65.0,2.0,2569.0,10800,-0.6598773148148148,0.4117647058823529,1818987.0,184313.0,2572.0
2025-07-21,Chanel Classic Flap,,,,0.4117647058823529,33769.0,410.0,3.0,15716700.0,1223003.0,7.0,1379.0,24.0,2.0,689.5,10800,,0.4117647058823529,1800000.0,184313.0,5138.0
2025-07-28,Chanel Classic Flap,4550.0,4550.0,1.0,0.7352941176470589,104278.0,757.0,2.0,275700.0,40017.0,3.0,1379.0,,,,10800,-0.5787037037037037,0.4117647058823529,15716700.0,33769.0,1379.0
2025-08-04,Chanel Classic Flap,,,,0.7352941176470589,54075.0,511.0,2.0,275700.0,,,3050.0,166.0,2.0,1525.0,10800,,0.7352941176470589,275700.0,104278.0,1379.0
2025-08-11,Chanel Classic Flap,2798.575,2798.575,2.0,0.7352941176470589,133270.0,1957.0,3.0,2036000.0,96869.0,5.0,3726.0,67.0,2.0,1863.0,10800,-0.7408726851851852,0.7352941176470589,275700.0,54075.0,3050.0
2025-08-18,Chanel Classic Flap,,,,0.7352941176470589,16982.0,345.0,3.0,324000.0,13891.0,2.0,3726.0,,,,10800,,0.7352941176470589,2036000.0,133270.0,3726.0
2025-08-25,Chanel Classic Flap,,,,0.7352941176470589,6094.0,70.0,2.0,324000.0,,,2479.0,25.0,2.0,1239.5,10800,,0.7352941176470589,324000.0,16982.0,3726.0
2025-09-01,Chanel Classic Flap,,,,0.6764705882352942,16297.0,289.0,3.0,710200.0,15441.0,2.0,2479.0,,,,10800,,0.7352941176470589,324000.0,6094.0,2479.0
2025-09-08,Chanel Classic Flap,,,,0.6764705882352942,286.0,22.0,1.0,710200.0,,,174.0,19.0,2.0,87.0,10800,,0.6764705882352942,710200.0,16297.0,2479.0
2025-09-15,Chanel Classic Flap,,,,0.6764705882352942,286.0,,,233600.0,5020.0,2.0,36.0,4.0,1.0,36.0,10800,,0.6764705882352942,710200.0,286.0,174.0
2025-09-22,Chanel Classic Flap,,,,0.6764705882352942,286.0,,,325266.0,4175.0,3.0,1993.0,151.0,5.0,398.6,10800,,0.6764705882352942,233600.0,286.0,36.0
2025-09-29,Chanel Classic Flap,,,,0.6176470588235294,596590.0,16582.0,2.0,600636.0,16846.0,5.0,549.0,30.0,1.0,549.0,10800,,0.6764705882352942,325266.0,286.0,1993.0
2025-10-06,Chanel Classic Flap,,,,0.6176470588235294,4554.0,79.0,1.0,27900.0,1294.0,1.0,84789.0,929.0,5.0,16957.8,10800,,0.6176470588235294,600636.0,596590.0,549.0
2025-10-13,Chanel Classic Flap,,,,0.6176470588235294,274.0,13.0,1.0,39486.0,508.0,2.0,3847.0,58.0,1.0,3847.0,10800,,0.6176470588235294,27900.0,4554.0,84789.0
2025-10-20,Chanel Classic Flap,,,,0.6176470588235294,9043.0,178.0,3.0,170600.0,2944.0,3.0,2129.0,36.0,1.0,2129.0,10800,,0.6176470588235294,39486.0,274.0,3847.0
2025-10-27,Chanel Classic Flap,3083.08,3083.08,1.0,0.6176470588235294,765.0,10.0,1.0,583105.0,45567.0,5.0,704.0,50.0,1.0,704.0,10800,-0.7145296296296296,0.6176470588235294,170600.0,9043.0,2129.0
2025-11-03,Chanel Classic Flap,,,,0.6176470588235294,765.0,,,874300.0,80929.0,8.0,21787.0,2768.0,9.0,2420.777777777778,10800,,0.6176470588235294,583105.0,765.0,704.0
2025-11-10,Chanel Classic Flap,3590.0,3590.0,1.0,0.6176470588235294,82534.0,1457.0,2.0,1839536.0,89648.0,6.0,945.0,49.0,2.0,472.5,10800,-0.6675925925925926,0.6176470588235294,874300.0,765.0,21787.0
2025-11-17,Chanel Classic Flap,,,,0.6176470588235294,1544.0,78.0,1.0,360700.0,17416.0,4.0,126395.0,1696.0,10.0,12639.5,10800,,0.6176470588235294,1839536.0,82534.0,945.0
2025-11-24,Chanel Classic Flap,,,,0.6176470588235294,1544.0,,,1542823.0,104967.0,7.0,683832.0,9173.0,10.0,68383.2,10800,,0.6176470588235294,360700.0,1544.0,126395.0
2025-12-01,Chanel Classic Flap,,,,0.6764705882352942,1544.0,,,1542823.0,,,1280498.0,18105.0,28.0,45732.07142857143,10800,,0.6176470588235294,1542823.0,1544.0,683832.0
2025-12-08,Chanel Classic Flap,3540.5,3540.5,1.0,0.6764705882352942,1544.0,,,1202846.0,102414.0,3.0,166543.0,1512.0,10.0,16654.3,10800,-0.6721759259259259,0.6764705882352942,1542823.0,1544.0,1280498.0
2025-12-15,Chanel Classic Flap,,,,0.6764705882352942,5156.0,98.0,2.0,1537100.0,86370.0,6.0,121037.0,1947.0,15.0,8069.133333333333,10800,,0.6764705882352942,1202846.0,1544.0,166543.0
2025-12-22,Chanel Classic Flap,,,,0.6764705882352942,43211.0,1184.0,2.0,5052900.0,294106.0,9.0,1765.0,50.0,2.0,882.5,10800,,0.6764705882352942,1537100.0,5156.0,121037.0
2025-12-29,Chanel Classic Flap,,,,0.6470588235294118,2891.0,73.0,1.0,126900.0,6744.0,2.0,57397.0,734.0,4.0,14349.25,10800,,0.6764705882352942,5052900.0,43211.0,1765.0
2026-01-05,Chanel Classic Flap,3537.5964999999997,3250.0,20.0,0.6470588235294118,2891.0,,,275695.0,35144.0,7.0,726276.0,14275.0,17.0,42722.117647058825,10800,-0.6724447685185185,0.6470588235294118,126900.0,2891.0,57397.0
2026-01-12,Chanel Classic Flap,3833.4691666666663,3376.94,48.0,0.6470588235294118,751.0,7.0,1.0,745000.0,45197.0,6.0,496860.0,5881.0,14.0,35490.0,10800,-0.645049151234568,0.6470588235294118,275695.0,2891.0,726276.0
2026-01-19,Chanel Classic Flap,4043.135652173913,3695.0,46.0,0.6470588235294118,321.0,4.0,1.0,685334.0,44638.0,8.0,1062154.0,6864.0,15.0,70810.26666666666,10800,-0.6256355877616747,0.6470588235294118,745000.0,751.0,496860.0
2026-01-26,Chanel Classic Flap,4096.435319148936,3700.0,47.0,0.6176470588235294,75471.0,1590.0,1.0,304790.0,62586.0,2.0,763910.0,8977.0,19.0,40205.78947368421,10800,-0.6207004334121355,0.6470588235294118,685334.0,321.0,1062154.0
2026-02-02,Chanel Classic Flap,3957.143220338983,3385.0,59.0,0.6176470588235294,75471.0,,,41242.0,4171.0,4.0,196829.0,1401.0,13.0,15140.692307692309,10800,-0.6335978499686127,0.6176470588235294,304790.0,75471.0,763910.0
2026-02-09,Chanel Classic Flap,4039.1073469387757,3300.0,49.0,0.6176470588235294,1081.0,50.0,1.0,414110.0,25359.0,14.0,442325.0,3193.0,13.0,34025.0,10800,-0.6260085789871505,0.6176470588235294,41242.0,75471.0,196829.0
2026-02-16,Chanel Classic Flap,4249.657,3860.0,70.0,0.6176470588235294,1081.0,,,860357.0,30913.0,4.0,235497.0,1627.0,9.0,26166.333333333332,10800,-0.6065132407407408,0.6176470588235294,414110.0,1081.0,442325.0
2026-02-23,Chanel Classic Flap,,,,0.6176470588235294,1081.0,,,1871226.0,219760.0,11.0,135909.0,1570.0,31.0,4384.1612903225805,10800,,0.6176470588235294,860357.0,1081.0,235497.0
2026-03-02,Chanel Classic Flap,,,,0.6176470588235294,1081.0,,,219.0,17.0,1.0,77495.0,891.0,53.0,1462.1698113207547,10800,,0.6176470588235294,1871226.0,1081.0,135909.0
2023-01-02,Dior Saddle Bag,,,,0.6470588235294118,23018.0,192.0,1.0,221600.0,,,712.0,,,,3900,,0.661764705882353,221600.0,14797.5,712.0
2023-01-09,Dior Saddle Bag,,,,0.6470588235294118,93730.0,2545.0,2.0,221600.0,,,712.0,,,,3900,,0.661764705882353,221600.0,23018.0,712.0
2023-01-16,Dior Saddle Bag,,,,0.6470588235294118,87840.0,2210.0,1.0,221600.0,,,712.0,,,,3900,,0.661764705882353,221600.0,93730.0,712.0
2023-01-23,Dior Saddle Bag,,,,0.6470588235294118,87840.0,,,221600.0,,,712.0,107.0,1.0,712.0,3900,,0.661764705882353,221600.0,87840.0,712.0
2023-01-30,Dior Saddle Bag,,,,0.7647058823529411,132671.0,4321.0,2.0,221600.0,,,712.0,,,,3900,,0.661764705882353,221600.0,87840.0,712.0
2023-02-13,Dior Saddle Bag,,,,0.7647058823529411,40511.0,539.0,1.0,221600.0,,,712.0,,,,3900,,0.7647058823529411,221600.0,132671.0,712.0
2023-02-20,Dior Saddle Bag,,,,0.7647058823529411,27109.0,304.0,1.0,221600.0,,,712.0,,,,3900,,0.7647058823529411,221600.0,40511.0,712.0
2023-02-27,Dior Saddle Bag,,,,0.7352941176470589,27109.0,,,221600.0,,,712.0,,,,3900,,0.7647058823529411,221600.0,27109.0,712.0
